0	32	4	978824330
0	34	4	978824330
0	4	5	978824291
0	35	4	978824291
0	30	4	978824291
0	29	3	978824268
0	33	4	978824268
0	40	5	978824268
0	10	5	978824268
0	16	3	978824268
0	23	5	978824195
0	28	4	978824139
0	12	4	978302281
0	8	4	978302268
0	5	3	978302268
0	20	3	978302205
0	46	5	978302205
0	15	4	978302188
0	50	4	978302174
0	49	4	978302149
0	13	4	978302124
0	1	3	978302109
0	52	4	978302091
0	38	4	978302091
0	19	4	978302039
0	6	5	978302039
0	2	3	978301968
0	26	4	978301953
0	17	4	978301777
0	39	5	978301777
0	45	5	978301777
0	42	4	978301753
0	14	5	978301753
0	11	4	978301752
0	18	5	978301713
0	48	5	978301619
0	41	5	978301590
0	43	4	978301570
0	51	4	978301398
0	9	4	978301368
0	44	4	978300760
0	21	3	978300760
0	0	5	978300760
0	47	4	978300719
0	7	5	978300719
0	3	4	978300275
0	36	5	978300172
0	24	3	978300103
0	22	5	978300055
0	37	5	978300055
0	27	4	978300055
0	31	4	978300019
1	86	4	978300174
1	66	3	978300174
1	72	2	978300174
1	130	2	978300143
1	73	3	978300123
1	79	3	978300123
1	126	4	978300100
1	163	5	978300100
1	91	3	978300073
1	98	3	978300051
1	60	3	978300051
1	137	3	978300025
1	107	3	978300025
1	118	3	978300002
1	154	3	978300002
1	146	3	978300002
1	69	3	978300002
1	74	2	978300002
1	83	4	978300002
1	160	3	978299966
1	157	3	978299966
1	94	3	978299966
1	65	3	978299941
1	125	3	978299941
1	119	3	978299941
1	58	4	978299913
1	122	2	978299913
1	117	5	978299889
1	93	3	978299889
1	120	4	978299861
1	166	3	978299861
1	150	4	978299839
1	155	4	978299839
1	90	2	978299839
1	145	1	978299839
1	110	3	978299839
1	78	5	978299809
1	113	5	978299809
1	62	3	978299809
1	156	4	978299809
1	148	5	978299809
1	144	4	978299809
1	97	4	978299773
1	48	4	978299773
1	151	4	978299773
1	132	4	978299773
1	75	3	978299712
1	138	3	978299712
1	116	3	978299712
1	171	5	978299686
1	129	3	978299666
1	20	3	978299666
1	134	4	978299641
1	88	4	978299620
1	55	4	978299620
1	173	1	978299535
1	52	5	978299418
1	142	5	978299418
1	161	3	978299418
1	152	4	978299386
1	56	3	978299351
1	141	3	978299351
1	89	4	978299321
1	57	4	978299297
1	114	4	978299297
1	59	5	978299297
1	102	4	978299269
1	169	3	978299250
1	80	5	978299220
1	172	2	978299200
1	140	4	978299200
1	112	2	978299173
1	170	3	978299143
1	81	4	978299120
1	77	3	978299120
1	123	5	978299083
1	108	3	978299046
1	109	4	978299026
1	54	4	978299000
1	68	5	978298958
1	100	3	978298958
1	121	4	978298958
1	158	4	978298924
1	61	3	978298905
1	82	2	978298905
1	162	3	978298881
1	168	2	978298881
1	84	5	978298841
1	164	5	978298841
1	139	5	978298841
1	96	5	978298814
1	99	3	978298814
1	135	3	978298814
1	95	4	978298813
1	42	5	978298813
1	111	3	978298813
1	153	5	978298775
1	136	4	978298775
1	143	5	978298750
1	124	5	978298730
1	53	5	978298709
1	18	4	978298673
1	85	5	978298652
1	174	5	978298652
1	92	5	978298625
1	115	5	978298625
1	76	4	978298625
1	149	5	978298600
1	147	2	978298580
1	106	5	978298542
1	103	4	978298542
1	63	5	978298542
1	128	5	978298517
1	159	4	978298517
1	47	4	978298478
1	67	2	978298458
1	101	5	978298458
1	104	4	978298434
1	70	4	978298434
1	0	5	978298413
1	167	5	978298413
1	105	5	978298391
1	165	4	978298372
1	87	5	978298261
1	131	3	978298196
1	64	4	978298151
1	71	3	978298151
1	127	4	978298124
2	179	4	978298486
2	182	3	978298486
2	198	5	978298459
2	4	5	978298430
2	176	2	978298430
2	116	2	978298316
2	84	5	978298296
2	183	5	978298296
2	22	3	978298231
2	190	2	978298201
2	199	5	978298166
2	175	4	978298147
2	177	4	978298147
2	184	3	978298147
2	50	3	978298103
2	206	5	978298079
2	58	3	978297867
2	180	4	978297867
2	202	2	978297837
2	193	4	978297837
2	191	4	978297805
2	200	4	978297777
2	205	4	978297777
2	187	4	978297757
2	195	5	978297757
2	166	4	978297757
2	185	5	978297710
2	113	4	978297690
2	192	1	978297663
2	189	3	978297663
2	64	4	978297600
2	188	5	978297600
2	186	4	978297600
2	5	5	978297570
2	127	5	978297570
2	201	4	978297570
2	124	4	978297539
2	204	4	978297539
2	44	5	978297512
2	123	4	978297439
2	197	4	978297419
2	196	5	978297419
2	203	5	978297419
2	194	5	978297396
2	181	3	978297095
2	41	4	978297095
2	168	4	978297068
2	178	3	978297068
2	104	4	978297039
2	128	3	978297018
3	210	4	978294282
3	139	5	978294282
3	209	4	978294260
3	156	4	978294260
3	211	4	978294260
3	217	5	978294260
3	212	4	978294230
3	215	5	978294230
3	48	5	978294230
3	43	5	978294230
3	216	5	978294230
3	213	5	978294199
3	127	5	978294199
3	124	2	978294199
3	44	5	978294199
3	214	1	978294008
3	113	4	978294008
3	63	5	978294008
3	26	4	978293964
3	64	3	978293924
4	18	2	978246576
4	274	3	978246576
4	356	3	978246576
4	329	4	978246555
4	254	3	978246528
4	331	4	978246504
4	375	2	978246504
4	155	3	978246479
4	251	3	978246479
4	260	2	978246479
4	344	3	978246450
4	122	5	978246450
4	378	4	978246426
4	261	2	978246426
4	347	2	978246162
4	249	2	978246162
4	289	2	978246162
4	288	4	978246162
4	319	2	978246108
4	330	3	978246108
4	228	3	978246108
4	59	2	978246033
4	370	2	978246033
4	235	4	978245999
4	189	4	978245999
4	264	4	978245999
4	314	3	978245966
4	292	2	978245948
4	265	2	978245948
4	373	2	978245931
4	296	1	978245916
4	303	3	978245916
4	304	1	978245916
4	325	3	978245916
4	255	2	978245916
4	302	4	978245891
4	106	4	978245891
4	353	2	978245891
4	322	2	978245891
4	310	3	978245863
4	361	4	978245863
4	238	4	978245829
4	300	3	978245829
4	252	3	978245829
4	382	2	978245829
4	313	2	978245790
4	120	3	978245790
4	324	4	978245763
4	27	1	978245763
4	39	2	978245763
4	195	1	978245763
4	343	5	978245740
4	240	1	978245740
4	323	3	978245708
4	226	3	978245695
4	369	3	978245687
4	371	2	978245663
4	328	3	978245645
4	312	1	978245645
4	225	4	978245645
4	78	4	978245645
4	62	1	978245645
4	357	4	978245568
4	335	4	978245568
4	129	3	978245568
4	351	1	978245548
4	224	4	978245513
4	233	4	978245513
4	358	3	978245487
4	362	4	978245445
4	326	4	978245445
4	256	3	978245422
4	232	3	978245422
4	346	4	978245334
4	242	3	978245334
4	229	4	978245334
4	316	3	978245314
4	290	3	978245314
4	284	4	978245314
4	320	3	978245314
4	285	1	978245314
4	337	4	978245065
4	364	5	978245065
4	366	4	978245065
4	374	3	978245065
4	367	4	978245037
4	221	3	978245037
4	109	3	978245037
4	376	4	978244962
4	333	3	978244962
4	156	3	978244962
4	318	3	978244962
4	348	4	978244893
4	299	3	978244893
4	379	4	978244852
4	281	5	978244852
4	342	4	978244830
4	245	3	978244808
4	283	5	978244808
4	301	1	978244808
4	383	3	978244808
4	282	2	978244759
4	247	4	978244759
4	220	5	978244759
4	239	4	978244692
4	269	3	978244667
4	309	4	978244667
4	276	4	978244624
4	272	3	978244624
4	381	4	978244603
4	365	4	978244603
4	339	4	978244603
4	297	3	978244603
4	253	2	978244568
4	298	4	978244568
4	275	4	978244568
4	271	3	978244540
4	230	3	978244540
4	355	5	978244540
4	258	2	978244540
4	280	3	978244517
4	384	4	978244493
4	295	4	978244493
4	132	5	978244493
4	227	2	978244493
4	262	5	978244493
4	259	5	978244205
